date,Sigla,Residential
2020-07-14,PI,18
2020-07-15,PI,18
2020-07-16,PI,18
2020-07-17,PI,18
2020-07-18,PI,19
2020-07-19,PI,15
2020-07-20,PI,17
2020-07-21,PI,17
2020-07-22,PI,17
2020-07-23,PI,17
2020-07-24,PI,18
2020-07-25,PI,18
2020-07-26,PI,14
2020-07-27,PI,16
2020-07-28,PI,16
2020-07-29,PI,16
2020-07-30,PI,16
2020-07-31,PI,16
2020-08-01,PI,17
2020-08-02,PI,13
2020-08-03,PI,15
2020-08-04,PI,15
2020-08-05,PI,15
2020-08-06,PI,15
2020-08-07,PI,15
2020-08-08,PI,16
2020-08-09,PI,10
2020-08-10,PI,15
2020-08-11,PI,15
2020-08-12,PI,15
2020-08-13,PI,15
2020-08-14,PI,16
2020-08-15,PI,16
2020-08-16,PI,13
2020-08-17,PI,15
2020-08-18,PI,15
2020-08-19,PI,14
2020-08-20,PI,14
2020-08-21,PI,14
2020-08-22,PI,15
2020-08-23,PI,12
2020-08-24,PI,14
2020-08-25,PI,14
2020-08-26,PI,13
2020-08-27,PI,13
2020-08-28,PI,13
2020-08-29,PI,13
2020-08-30,PI,11
2020-08-31,PI,13
2020-09-01,PI,12
2020-09-02,PI,12
2020-09-03,PI,12
2020-09-04,PI,12
2020-09-05,PI,10
2020-09-06,PI,10
2020-09-07,PI,17
2020-09-08,PI,11
2020-09-09,PI,11
2020-09-10,PI,12
2020-09-11,PI,12
2020-09-12,PI,11
2020-09-13,PI,10
2020-09-14,PI,12
2020-09-15,PI,12
2020-09-16,PI,12
2020-09-17,PI,13
2020-09-18,PI,13
2020-09-19,PI,11
2020-09-20,PI,10
2020-09-21,PI,13
2020-09-22,PI,13
2020-09-23,PI,13
2020-09-24,PI,13
2020-09-25,PI,13
2020-09-26,PI,11
2020-09-27,PI,9
2020-09-28,PI,13
2020-09-29,PI,12
2020-09-30,PI,10
2020-10-01,PI,9
2020-10-02,PI,9
2020-10-03,PI,8
2020-10-04,PI,7
2020-10-05,PI,9
2020-10-06,PI,9
2020-10-07,PI,9
2020-10-08,PI,10
2020-10-09,PI,10
2020-10-10,PI,8
2020-10-11,PI,7
2020-10-12,PI,13
2020-10-13,PI,10
2020-10-14,PI,12
2020-10-15,PI,12
2020-10-16,PI,12
2020-10-17,PI,10
2020-10-18,PI,9
2020-10-19,PI,13
2020-10-20,PI,12
2020-10-21,PI,12
2020-10-22,PI,11
2020-10-23,PI,12
2020-10-24,PI,10
2020-10-25,PI,9
2020-10-26,PI,14
2020-10-27,PI,11
2020-10-28,PI,11
2020-10-29,PI,10
2020-10-30,PI,10
2020-10-31,PI,8
2020-11-01,PI,8
2020-11-02,PI,15
2020-11-03,PI,8
2020-11-04,PI,10
2020-11-05,PI,9
2020-11-06,PI,9
2020-11-07,PI,8
2020-11-08,PI,8
2020-11-09,PI,9
2020-11-10,PI,9
2020-11-11,PI,9
2020-11-12,PI,9
2020-11-13,PI,8
2020-11-14,PI,6
2020-11-15,PI,1
2020-11-16,PI,9
2020-11-17,PI,10
2020-11-18,PI,10
2020-11-19,PI,10
2020-11-20,PI,9
2020-11-21,PI,8
2020-11-22,PI,8
2020-11-23,PI,10
2020-11-24,PI,10
2020-11-25,PI,10
2020-11-26,PI,9
2020-11-27,PI,9
2020-11-28,PI,8
2020-11-29,PI,7
2020-11-30,PI,10
2020-12-01,PI,9
2020-12-02,PI,9
2020-12-03,PI,9
2020-12-04,PI,9
2020-12-05,PI,7
2020-12-06,PI,6
2020-12-07,PI,9
2020-12-08,PI,10
2020-12-09,PI,10
2020-12-10,PI,10
2020-12-11,PI,10
2020-12-12,PI,8
2020-12-13,PI,7
2020-12-14,PI,10
2020-12-15,PI,10
2020-12-16,PI,9
2020-12-17,PI,9
2020-12-18,PI,9
2020-12-19,PI,7
2020-12-20,PI,7
2020-12-21,PI,9
2020-12-22,PI,8
2020-12-23,PI,6
2020-12-24,PI,6
2020-12-25,PI,13
2020-12-26,PI,10
2020-12-27,PI,8
2020-12-28,PI,11
2020-12-29,PI,10
2020-12-30,PI,8
2020-12-31,PI,6
2021-01-01,PI,10
2021-01-02,PI,11
2021-01-03,PI,6
2021-01-04,PI,10
2021-01-05,PI,10
2021-01-06,PI,10
2021-01-07,PI,10
2021-01-08,PI,10
2021-01-09,PI,9
2021-01-10,PI,8
2021-01-11,PI,10
2021-01-12,PI,10
2021-01-13,PI,8
2021-01-14,PI,9
2021-01-15,PI,8
2021-01-16,PI,9
2021-01-17,PI,7
2021-01-18,PI,9
2021-01-19,PI,9
2021-01-20,PI,10
2021-01-21,PI,9
2021-01-22,PI,9
2021-01-23,PI,9
2021-01-24,PI,7
2021-01-25,PI,9
2021-01-26,PI,9
2021-01-27,PI,9
2021-01-28,PI,9
2021-01-29,PI,8
2021-01-30,PI,8
2021-01-31,PI,7
2021-02-01,PI,8
2021-02-02,PI,8
2021-02-03,PI,8
2021-02-04,PI,7
2021-02-05,PI,7
2021-02-06,PI,7
2021-02-07,PI,7
2021-02-08,PI,8
2021-02-09,PI,8
2021-02-10,PI,7
2021-02-11,PI,8
2021-02-12,PI,7
2021-02-13,PI,7
2021-02-14,PI,7
2021-02-15,PI,9
2021-02-16,PI,11
2021-02-17,PI,9
2021-02-18,PI,8
2021-02-19,PI,8
2021-02-20,PI,8
2021-02-21,PI,8
2021-02-22,PI,8
2021-02-23,PI,7
2021-02-24,PI,9
2021-02-25,PI,9
2021-02-26,PI,8
2021-02-27,PI,12
2021-02-28,PI,11
2021-03-01,PI,8
2021-03-02,PI,8
2021-03-03,PI,8
2021-03-04,PI,9
2021-03-05,PI,8
2021-03-06,PI,12
2021-03-07,PI,11
2021-03-08,PI,8
2021-03-09,PI,9
2021-03-10,PI,10
2021-03-11,PI,10
2021-03-12,PI,10
2021-03-13,PI,14
2021-03-14,PI,13
2021-03-15,PI,11
2021-03-16,PI,11
2021-03-17,PI,11
2021-03-18,PI,20
2021-03-19,PI,17
2021-03-20,PI,17
2021-03-21,PI,14
2021-03-22,PI,11
2021-03-23,PI,11
2021-03-24,PI,12
2021-03-25,PI,12
2021-03-26,PI,20
2021-03-27,PI,17
2020-02-15,PR,0
2020-02-16,PR,1
2020-02-17,PR,-1
2020-02-18,PR,-2
2020-02-19,PR,-1
2020-02-20,PR,-3
2020-02-21,PR,-3
2020-02-22,PR,0
2020-02-23,PR,0
2020-02-24,PR,7
2020-02-25,PR,12
2020-02-26,PR,6
2020-02-27,PR,-2
2020-02-28,PR,-1
2020-02-29,PR,2
2020-03-01,PR,3
2020-03-02,PR,-1
2020-03-03,PR,-2
2020-03-04,PR,-2
2020-03-05,PR,-3
2020-03-06,PR,-3
2020-03-07,PR,-1
2020-03-08,PR,0
2020-03-09,PR,-2
2020-03-10,PR,-3
2020-03-11,PR,-2
2020-03-12,PR,-3
2020-03-13,PR,-3
2020-03-14,PR,0
2020-03-15,PR,1
2020-03-16,PR,0
2020-03-17,PR,1
2020-03-18,PR,6
2020-03-19,PR,8
2020-03-20,PR,13
2020-03-21,PR,17
2020-03-22,PR,18
2020-03-23,PR,21
2020-03-24,PR,22
2020-03-25,PR,23
2020-03-26,PR,22
2020-03-27,PR,23
2020-03-28,PR,19
2020-03-29,PR,17
2020-03-30,PR,20
2020-03-31,PR,19
2020-04-01,PR,19
2020-04-02,PR,19
2020-04-03,PR,20
2020-04-04,PR,16
2020-04-05,PR,14
2020-04-06,PR,18
2020-04-07,PR,16
2020-04-08,PR,16
2020-04-09,PR,13
2020-04-10,PR,29
2020-04-11,PR,15
2020-04-12,PR,10
2020-04-13,PR,16
2020-04-14,PR,16
2020-04-15,PR,17
2020-04-16,PR,16
2020-04-17,PR,17
2020-04-18,PR,14
2020-04-19,PR,13
2020-04-20,PR,15
2020-04-21,PR,23
2020-04-22,PR,14
2020-04-23,PR,14
2020-04-24,PR,15
2020-04-25,PR,12
2020-04-26,PR,11
2020-04-27,PR,14
2020-04-28,PR,10
2020-04-29,PR,14
2020-04-30,PR,10
2020-05-01,PR,24
2020-05-02,PR,12
2020-05-03,PR,10
2020-05-04,PR,12
2020-05-05,PR,12
2020-05-06,PR,14
2020-05-07,PR,12
2020-05-08,PR,13
2020-05-09,PR,10
2020-05-10,PR,6
2020-05-11,PR,12
2020-05-12,PR,13
2020-05-13,PR,14
2020-05-14,PR,11
2020-05-15,PR,13
2020-05-16,PR,11
2020-05-17,PR,10
2020-05-18,PR,13
2020-05-19,PR,12
2020-05-20,PR,13
2020-05-21,PR,12
2020-05-22,PR,15
2020-05-23,PR,13
2020-05-24,PR,12
2020-05-25,PR,13
2020-05-26,PR,12
2020-05-27,PR,13
2020-05-28,PR,12
2020-05-29,PR,13
2020-05-30,PR,10
2020-05-31,PR,9
2020-06-01,PR,12
2020-06-02,PR,13
2020-06-03,PR,13
2020-06-04,PR,13
2020-06-05,PR,12
2020-06-06,PR,11
2020-06-07,PR,10
2020-06-08,PR,11
2020-06-09,PR,12
2020-06-10,PR,10
2020-06-11,PR,21
2020-06-12,PR,12
2020-06-13,PR,10
2020-06-14,PR,10
2020-06-15,PR,12
2020-06-16,PR,12
2020-06-17,PR,12
2020-06-18,PR,11
2020-06-19,PR,12
2020-06-20,PR,11
2020-06-21,PR,10
2020-06-22,PR,12
2020-06-23,PR,12
2020-06-24,PR,13
2020-06-25,PR,13
2020-06-26,PR,15
2020-06-27,PR,15
2020-06-28,PR,14
2020-06-29,PR,13
2020-06-30,PR,10
2020-07-01,PR,10
2020-07-02,PR,12
2020-07-03,PR,14
2020-07-04,PR,12
2020-07-05,PR,12
2020-07-06,PR,13
2020-07-07,PR,12
2020-07-08,PR,14
2020-07-09,PR,12
2020-07-10,PR,13
2020-07-11,PR,11
2020-07-12,PR,11
2020-07-13,PR,13
2020-07-14,PR,13
2020-07-15,PR,12
2020-07-16,PR,11
2020-07-17,PR,12
2020-07-18,PR,10
2020-07-19,PR,10
2020-07-20,PR,11
2020-07-21,PR,11
2020-07-22,PR,12
2020-07-23,PR,10
2020-07-24,PR,11
2020-07-25,PR,11
2020-07-26,PR,10
2020-07-27,PR,11
2020-07-28,PR,11
2020-07-29,PR,13
2020-07-30,PR,11
2020-07-31,PR,11
2020-08-01,PR,9
2020-08-02,PR,9
2020-08-03,PR,10
2020-08-04,PR,10
2020-08-05,PR,10
2020-08-06,PR,9
2020-08-07,PR,9
2020-08-08,PR,7
2020-08-09,PR,5
2020-08-10,PR,9
2020-08-11,PR,9
2020-08-12,PR,11
2020-08-13,PR,10
2020-08-14,PR,10
2020-08-15,PR,12
2020-08-16,PR,12
2020-08-17,PR,12
2020-08-18,PR,12
2020-08-19,PR,13
2020-08-20,PR,12
2020-08-21,PR,13
2020-08-22,PR,10
2020-08-23,PR,10
2020-08-24,PR,10
2020-08-25,PR,9
2020-08-26,PR,9
2020-08-27,PR,7
2020-08-28,PR,8
2020-08-29,PR,6
2020-08-30,PR,5
2020-08-31,PR,8
2020-09-01,PR,8
2020-09-02,PR,8
2020-09-03,PR,6
2020-09-04,PR,6
2020-09-05,PR,3
2020-09-06,PR,4
2020-09-07,PR,15
2020-09-08,PR,7
2020-09-09,PR,7
2020-09-10,PR,6
2020-09-11,PR,7
2020-09-12,PR,5
2020-09-13,PR,6
2020-09-14,PR,8
2020-09-15,PR,8
2020-09-16,PR,8
2020-09-17,PR,8
2020-09-18,PR,8
2020-09-19,PR,6
2020-09-20,PR,7
2020-09-21,PR,9
2020-09-22,PR,8
2020-09-23,PR,9
2020-09-24,PR,7
2020-09-25,PR,8
2020-09-26,PR,6
2020-09-27,PR,6
2020-09-28,PR,10
2020-09-29,PR,7
2020-09-30,PR,7
2020-10-01,PR,5
2020-10-02,PR,5
2020-10-03,PR,5
2020-10-04,PR,6
2020-10-05,PR,6
2020-10-06,PR,5
2020-10-07,PR,5
2020-10-08,PR,5
2020-10-09,PR,6
2020-10-10,PR,2
2020-10-11,PR,3
2020-10-12,PR,12
2020-10-13,PR,5
2020-10-14,PR,7
2020-10-15,PR,6
2020-10-16,PR,7
2020-10-17,PR,5
2020-10-18,PR,6
2020-10-19,PR,7
2020-10-20,PR,6
2020-10-21,PR,7
2020-10-22,PR,5
2020-10-23,PR,6
2020-10-24,PR,5
2020-10-25,PR,5
2020-10-26,PR,7
2020-10-27,PR,6
2020-10-28,PR,6
2020-10-29,PR,6
2020-10-30,PR,7
2020-10-31,PR,4
2020-11-01,PR,4
2020-11-02,PR,14
2020-11-03,PR,5
2020-11-04,PR,6
2020-11-05,PR,4
2020-11-06,PR,4
2020-11-07,PR,2
2020-11-08,PR,3
2020-11-09,PR,7
2020-11-10,PR,5
2020-11-11,PR,7
2020-11-12,PR,5
2020-11-13,PR,5
2020-11-14,PR,4
2020-11-15,PR,2
2020-11-16,PR,6
2020-11-17,PR,6
2020-11-18,PR,9
2020-11-19,PR,6
2020-11-20,PR,5
2020-11-21,PR,4
2020-11-22,PR,4
2020-11-23,PR,6
2020-11-24,PR,6
2020-11-25,PR,6
2020-11-26,PR,5
2020-11-27,PR,6
2020-11-28,PR,4
2020-11-29,PR,6
2020-11-30,PR,6
2020-12-01,PR,6
2020-12-02,PR,6
2020-12-03,PR,7
2020-12-04,PR,7
2020-12-05,PR,7
2020-12-06,PR,9
2020-12-07,PR,6
2020-12-08,PR,5
2020-12-09,PR,6
2020-12-10,PR,4
2020-12-11,PR,5
2020-12-12,PR,4
2020-12-13,PR,6
2020-12-14,PR,6
2020-12-15,PR,5
2020-12-16,PR,6
2020-12-17,PR,5
2020-12-18,PR,5
2020-12-19,PR,3
2020-12-20,PR,5
2020-12-21,PR,4
2020-12-22,PR,4
2020-12-23,PR,3
2020-12-24,PR,5
2020-12-25,PR,14
2020-12-26,PR,8
2020-12-27,PR,5
2020-12-28,PR,9
2020-12-29,PR,9
2020-12-30,PR,7
2020-12-31,PR,9
2021-01-01,PR,15
2021-01-02,PR,10
2021-01-03,PR,5
2021-01-04,PR,8
2021-01-05,PR,8
2021-01-06,PR,8
2021-01-07,PR,7
2021-01-08,PR,7
2021-01-09,PR,5
2021-01-10,PR,5
2021-01-11,PR,6
2021-01-12,PR,6
2021-01-13,PR,5
2021-01-14,PR,4
2021-01-15,PR,4
2021-01-16,PR,6
2021-01-17,PR,7
2021-01-18,PR,6
2021-01-19,PR,7
2021-01-20,PR,7
2021-01-21,PR,5
2021-01-22,PR,6
2021-01-23,PR,5
2021-01-24,PR,6
2021-01-25,PR,6
2021-01-26,PR,5
2021-01-27,PR,6
2021-01-28,PR,5
2021-01-29,PR,5
2021-01-30,PR,5
2021-01-31,PR,6
2021-02-01,PR,5
2021-02-02,PR,4
2021-02-03,PR,4
2021-02-04,PR,3
2021-02-05,PR,2
2021-02-06,PR,1
2021-02-07,PR,2
2021-02-08,PR,3
2021-02-09,PR,3
2021-02-10,PR,3
2021-02-11,PR,3
2021-02-12,PR,3
2021-02-13,PR,2
2021-02-14,PR,5
2021-02-15,PR,6
2021-02-16,PR,9
2021-02-17,PR,5
2021-02-18,PR,2
2021-02-19,PR,3
2021-02-20,PR,3
2021-02-21,PR,4
2021-02-22,PR,4
2021-02-23,PR,3
2021-02-24,PR,5
2021-02-25,PR,4
2021-02-26,PR,4
2021-02-27,PR,10
2021-02-28,PR,11
2021-03-01,PR,10
2021-03-02,PR,10
2021-03-03,PR,11
2021-03-04,PR,10
2021-03-05,PR,11
2021-03-06,PR,10
2021-03-07,PR,11
2021-03-08,PR,9
2021-03-09,PR,9
2021-03-10,PR,8
2021-03-11,PR,7
2021-03-12,PR,8
2021-03-13,PR,10
2021-03-14,PR,10
2021-03-15,PR,10
2021-03-16,PR,10
2021-03-17,PR,11
2021-03-18,PR,10
2021-03-19,PR,12
2021-03-20,PR,11
2021-03-21,PR,12
2021-03-22,PR,10
2021-03-23,PR,10
2021-03-24,PR,11
2021-03-25,PR,9
2021-03-26,PR,11
2021-03-27,PR,11
2020-02-15,RJ,-1
2020-02-16,RJ,1
2020-02-17,RJ,-2
2020-02-18,RJ,-2
2020-02-19,RJ,-2
2020-02-20,RJ,-3
2020-02-21,RJ,1
2020-02-22,RJ,1
2020-02-23,RJ,1
2020-02-24,RJ,9
2020-02-25,RJ,10
2020-02-26,RJ,7
2020-02-27,RJ,5
2020-02-28,RJ,5
2020-02-29,RJ,4
2020-03-01,RJ,8
2020-03-02,RJ,3
2020-03-03,RJ,1
2020-03-04,RJ,0
2020-03-05,RJ,-1
2020-03-06,RJ,-2
2020-03-07,RJ,0
2020-03-08,RJ,1
2020-03-09,RJ,-2
2020-03-10,RJ,-1
2020-03-11,RJ,-1
2020-03-12,RJ,-1
2020-03-13,RJ,-1
2020-03-14,RJ,2
2020-03-15,RJ,3
2020-03-16,RJ,4
2020-03-17,RJ,9
2020-03-18,RJ,11
2020-03-19,RJ,14
2020-03-20,RJ,16
2020-03-21,RJ,18
2020-03-22,RJ,18
2020-03-23,RJ,20
2020-03-24,RJ,23
2020-03-25,RJ,23
2020-03-26,RJ,24
2020-03-27,RJ,24
2020-03-28,RJ,19
2020-03-29,RJ,17
2020-03-30,RJ,20
2020-03-31,RJ,21
2020-04-01,RJ,21
2020-04-02,RJ,22
2020-04-03,RJ,22
2020-04-04,RJ,17
2020-04-05,RJ,16
2020-04-06,RJ,19
2020-04-07,RJ,20
2020-04-08,RJ,20
2020-04-09,RJ,19
2020-04-10,RJ,28
2020-04-11,RJ,18
2020-04-12,RJ,15
2020-04-13,RJ,19
2020-04-14,RJ,20
2020-04-15,RJ,20
2020-04-16,RJ,22
2020-04-17,RJ,22
2020-04-18,RJ,17
2020-04-19,RJ,16
2020-04-20,RJ,18
2020-04-21,RJ,25
2020-04-22,RJ,19
2020-04-23,RJ,25
2020-04-24,RJ,21
2020-04-25,RJ,17
2020-04-26,RJ,16
2020-04-27,RJ,19
2020-04-28,RJ,17
2020-04-29,RJ,20
2020-04-30,RJ,19
2020-05-01,RJ,27
2020-05-02,RJ,17
2020-05-03,RJ,17
2020-05-04,RJ,18
2020-05-05,RJ,19
2020-05-06,RJ,19
2020-05-07,RJ,21
2020-05-08,RJ,20
2020-05-09,RJ,16
2020-05-10,RJ,13
2020-05-11,RJ,19
2020-05-12,RJ,20
2020-05-13,RJ,20
2020-05-14,RJ,20
2020-05-15,RJ,23
2020-05-16,RJ,17
2020-05-17,RJ,16
2020-05-18,RJ,19
2020-05-19,RJ,20
2020-05-20,RJ,19
2020-05-21,RJ,21
2020-05-22,RJ,20
2020-05-23,RJ,16
2020-05-24,RJ,17
2020-05-25,RJ,18
2020-05-26,RJ,18
2020-05-27,RJ,18
2020-05-28,RJ,19
2020-05-29,RJ,18
2020-05-30,RJ,12
2020-05-31,RJ,12
2020-06-01,RJ,15
2020-06-02,RJ,17
2020-06-03,RJ,17
2020-06-04,RJ,18
2020-06-05,RJ,18
2020-06-06,RJ,13
2020-06-07,RJ,13
2020-06-08,RJ,15
2020-06-09,RJ,16
2020-06-10,RJ,15
2020-06-11,RJ,22
2020-06-12,RJ,16
2020-06-13,RJ,12
2020-06-14,RJ,13
2020-06-15,RJ,16
2020-06-16,RJ,17
2020-06-17,RJ,16
2020-06-18,RJ,16
2020-06-19,RJ,16
2020-06-20,RJ,11
2020-06-21,RJ,11
2020-06-22,RJ,15
2020-06-23,RJ,16
2020-06-24,RJ,15
2020-06-25,RJ,16
2020-06-26,RJ,16
2020-06-27,RJ,12
2020-06-28,RJ,12
2020-06-29,RJ,15
2020-06-30,RJ,15
2020-07-01,RJ,14
2020-07-02,RJ,15
2020-07-03,RJ,15
2020-07-04,RJ,10
2020-07-05,RJ,9
2020-07-06,RJ,12
2020-07-07,RJ,13
2020-07-08,RJ,12
2020-07-09,RJ,13
2020-07-10,RJ,13
2020-07-11,RJ,8
2020-07-12,RJ,8
2020-07-13,RJ,11
2020-07-14,RJ,15
2020-07-15,RJ,15
2020-07-16,RJ,14
2020-07-17,RJ,14
2020-07-18,RJ,9
2020-07-19,RJ,8
2020-07-20,RJ,12
2020-07-21,RJ,13
2020-07-22,RJ,12
2020-07-23,RJ,13
2020-07-24,RJ,12
2020-07-25,RJ,8
2020-07-26,RJ,8
2020-07-27,RJ,11
2020-07-28,RJ,12
2020-07-29,RJ,13
2020-07-30,RJ,15
2020-07-31,RJ,13
2020-08-01,RJ,9
2020-08-02,RJ,8
2020-08-03,RJ,11
2020-08-04,RJ,12
2020-08-05,RJ,11
2020-08-06,RJ,11
2020-08-07,RJ,10
2020-08-08,RJ,6
2020-08-09,RJ,4
2020-08-10,RJ,10
2020-08-11,RJ,11
2020-08-12,RJ,11
2020-08-13,RJ,12
2020-08-14,RJ,10
2020-08-15,RJ,7
2020-08-16,RJ,8
2020-08-17,RJ,10
2020-08-18,RJ,11
2020-08-19,RJ,10
2020-08-20,RJ,12
2020-08-21,RJ,14
2020-08-22,RJ,12
2020-08-23,RJ,10
2020-08-24,RJ,11
2020-08-25,RJ,11
2020-08-26,RJ,11
2020-08-27,RJ,11
2020-08-28,RJ,10
2020-08-29,RJ,6
2020-08-30,RJ,5
2020-08-31,RJ,9
2020-09-01,RJ,10
2020-09-02,RJ,9
2020-09-03,RJ,9
2020-09-04,RJ,8
2020-09-05,RJ,4
2020-09-06,RJ,4
2020-09-07,RJ,12
2020-09-08,RJ,7
2020-09-09,RJ,8
2020-09-10,RJ,9
2020-09-11,RJ,9
2020-09-12,RJ,5
2020-09-13,RJ,5
2020-09-14,RJ,8
2020-09-15,RJ,11
2020-09-16,RJ,10
2020-09-17,RJ,10
2020-09-18,RJ,9
2020-09-19,RJ,6
2020-09-20,RJ,9
2020-09-21,RJ,11
2020-09-22,RJ,16
2020-09-23,RJ,12
2020-09-24,RJ,11
2020-09-25,RJ,10
2020-09-26,RJ,6
2020-09-27,RJ,5
2020-09-28,RJ,9
2020-09-29,RJ,10
2020-09-30,RJ,8
2020-10-01,RJ,9
2020-10-02,RJ,7
2020-10-03,RJ,4
2020-10-04,RJ,7
2020-10-05,RJ,7
2020-10-06,RJ,8
2020-10-07,RJ,7
2020-10-08,RJ,9
2020-10-09,RJ,9
2020-10-10,RJ,5
2020-10-11,RJ,6
2020-10-12,RJ,12
2020-10-13,RJ,7
2020-10-14,RJ,9
2020-10-15,RJ,10
2020-10-16,RJ,10
2020-10-17,RJ,6
2020-10-18,RJ,6
2020-10-19,RJ,12
2020-10-20,RJ,8
2020-10-21,RJ,8
2020-10-22,RJ,9
2020-10-23,RJ,8
2020-10-24,RJ,6
2020-10-25,RJ,7
2020-10-26,RJ,8
2020-10-27,RJ,9
2020-10-28,RJ,8
2020-10-29,RJ,8
2020-10-30,RJ,11
2020-10-31,RJ,7
2020-11-01,RJ,8
2020-11-02,RJ,16
2020-11-03,RJ,8
2020-11-04,RJ,9
2020-11-05,RJ,9
2020-11-06,RJ,8
2020-11-07,RJ,4
2020-11-08,RJ,5
2020-11-09,RJ,7
2020-11-10,RJ,8
2020-11-11,RJ,8
2020-11-12,RJ,9
2020-11-13,RJ,8
2020-11-14,RJ,4
2020-11-15,RJ,1
2020-11-16,RJ,8
2020-11-17,RJ,9
2020-11-18,RJ,10
2020-11-19,RJ,9
2020-11-20,RJ,18
2020-11-21,RJ,6
2020-11-22,RJ,6
2020-11-23,RJ,8
2020-11-24,RJ,9
2020-11-25,RJ,8
2020-11-26,RJ,8
2020-11-27,RJ,7
2020-11-28,RJ,4
2020-11-29,RJ,2
2020-11-30,RJ,7
2020-12-01,RJ,8
2020-12-02,RJ,8
2020-12-03,RJ,8
2020-12-04,RJ,7
2020-12-05,RJ,5
2020-12-06,RJ,7
2020-12-07,RJ,9
2020-12-08,RJ,9
2020-12-09,RJ,9
2020-12-10,RJ,9
2020-12-11,RJ,8
2020-12-12,RJ,5
2020-12-13,RJ,6
2020-12-14,RJ,7
2020-12-15,RJ,7
2020-12-16,RJ,7
2020-12-17,RJ,8
2020-12-18,RJ,7
2020-12-19,RJ,4
2020-12-20,RJ,4
2020-12-21,RJ,5
2020-12-22,RJ,7
2020-12-23,RJ,5
2020-12-24,RJ,12
2020-12-25,RJ,19
2020-12-26,RJ,9
2020-12-27,RJ,10
2020-12-28,RJ,10
2020-12-29,RJ,9
2020-12-30,RJ,7
2020-12-31,RJ,11
2021-01-01,RJ,17
2021-01-02,RJ,13
2021-01-03,RJ,8
2021-01-04,RJ,8
2021-01-05,RJ,9
2021-01-06,RJ,9
2021-01-07,RJ,9
2021-01-08,RJ,9
2021-01-09,RJ,7
2021-01-10,RJ,6
2021-01-11,RJ,7
2021-01-12,RJ,8
2021-01-13,RJ,6
2021-01-14,RJ,7
2021-01-15,RJ,6
2021-01-16,RJ,4
2021-01-17,RJ,2
2021-01-18,RJ,5
2021-01-19,RJ,6
2021-01-20,RJ,10
2021-01-21,RJ,7
2021-01-22,RJ,7
2021-01-23,RJ,5
2021-01-24,RJ,4
2021-01-25,RJ,6
2021-01-26,RJ,7
2021-01-27,RJ,7
2021-01-28,RJ,7
2021-01-29,RJ,6
2021-01-30,RJ,3
2021-01-31,RJ,2
2021-02-01,RJ,6
2021-02-02,RJ,7
2021-02-03,RJ,6
2021-02-04,RJ,6
2021-02-05,RJ,8
2021-02-06,RJ,7
2021-02-07,RJ,6
2021-02-08,RJ,7
2021-02-09,RJ,7
2021-02-10,RJ,6
2021-02-11,RJ,7
2021-02-12,RJ,6
2021-02-13,RJ,4
2021-02-14,RJ,5
2021-02-15,RJ,11
2021-02-16,RJ,13
2021-02-17,RJ,9
2021-02-18,RJ,7
2021-02-19,RJ,8
2021-02-20,RJ,6
2021-02-21,RJ,6
2021-02-22,RJ,7
2021-02-23,RJ,7
2021-02-24,RJ,7
2021-02-25,RJ,7
2021-02-26,RJ,7
2021-02-27,RJ,6
2021-02-28,RJ,5
2021-03-01,RJ,6
2021-03-02,RJ,7
2021-03-03,RJ,7
2021-03-04,RJ,7
2021-03-05,RJ,7
2021-03-06,RJ,5
2021-03-07,RJ,8
2021-03-08,RJ,7
2021-03-09,RJ,7
2021-03-10,RJ,8
2021-03-11,RJ,8
2021-03-12,RJ,8
2021-03-13,RJ,6
2021-03-14,RJ,6
2021-03-15,RJ,7
2021-03-16,RJ,9
2021-03-17,RJ,8
2021-03-18,RJ,9
2021-03-19,RJ,8
2021-03-20,RJ,7
2021-03-21,RJ,7
2021-03-22,RJ,8
2021-03-23,RJ,9
2021-03-24,RJ,9
2021-03-25,RJ,9
2021-03-26,RJ,14
2021-03-27,RJ,11
2020-02-15,RN,1
2020-02-16,RN,4
2020-02-17,RN,0
2020-02-18,RN,0
2020-02-19,RN,1
2020-02-20,RN,0
2020-02-21,RN,-1
2020-02-22,RN,-1
2020-02-23,RN,1
2020-02-24,RN,7
2020-02-25,RN,4
2020-02-26,RN,3
2020-02-27,RN,1
2020-02-28,RN,2
2020-02-29,RN,4
2020-03-01,RN,8
2020-03-02,RN,0
2020-03-03,RN,0
2020-03-04,RN,1
2020-03-05,RN,0
2020-03-06,RN,0
2020-03-07,RN,3
2020-03-08,RN,5
2020-03-09,RN,0
2020-03-10,RN,0
2020-03-11,RN,0
2020-03-12,RN,2
2020-03-13,RN,2
2020-03-14,RN,3
2020-03-15,RN,6
2020-03-16,RN,1
2020-03-17,RN,2
2020-03-18,RN,7
2020-03-19,RN,9
2020-03-20,RN,10
2020-03-21,RN,13
2020-03-22,RN,18
2020-03-23,RN,18
2020-03-24,RN,19
2020-03-25,RN,20
2020-03-26,RN,19
2020-03-27,RN,20
2020-03-28,RN,17
2020-03-29,RN,19
2020-03-30,RN,19
2020-03-31,RN,17
2020-04-01,RN,18
2020-04-02,RN,18
2020-04-03,RN,18
2020-04-04,RN,16
2020-04-05,RN,18
2020-04-06,RN,17
2020-04-07,RN,16
2020-04-08,RN,16
2020-04-09,RN,15
2020-04-10,RN,23
2020-04-11,RN,16
2020-04-12,RN,16
